belongs_to_vendor_id,vendor_id,vendor_name,amount,a_date,b_date,days_diff,a_id,b_id,a_tx,b_tx
1,9,"Dunkin Donuts",25.00,2023-03-18,2023-03-18,0,17684,17692,1,1
1,9,"Dunkin Donuts",25.00,2023-03-16,2023-03-18,2,17674,17684,1,1
1,9,"Dunkin Donuts",25.00,2023-03-16,2023-03-18,2,17674,17692,1,1
1,77,"CapitalOne Credit",400.00,2023-03-13,2023-03-17,4,17619,17667,1,1
1,9,"Dunkin Donuts",25.00,2023-03-11,2023-03-16,5,17606,17674,1,1
1,77,"CapitalOne Credit",400.00,2023-03-10,2023-03-13,3,17401,17619,1,1
1,77,"CapitalOne Credit",-400.00,2023-03-09,2023-03-10,1,17400,17618,1,1
1,77,"CapitalOne Credit",400.00,2023-03-08,2023-03-10,2,17376,17401,1,1
1,77,"CapitalOne Credit",400.00,2023-03-08,2023-03-13,5,17376,17619,1,1
1,77,"CapitalOne Credit",-400.00,2023-03-07,2023-03-09,2,17375,17400,1,1
1,77,"CapitalOne Credit",-400.00,2023-03-07,2023-03-10,3,17375,17618,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17365,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17366,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17366,1,1
1,621,"Plaid Technologies Inc",1.20,2023-03-01,2023-03-01,0,17363,17367,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17368,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17368,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17368,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17369,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17369,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17369,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17368,17369,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17370,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17370,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17370,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17368,17370,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17369,17370,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17368,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17369,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17370,17371,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17368,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17369,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17370,17372,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17371,17372,1,1
1,621,"Plaid Technologies Inc",1.20,2023-03-01,2023-03-01,0,17363,17373,1,1
1,621,"Plaid Technologies Inc",1.20,2023-03-01,2023-03-01,0,17367,17373,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17364,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17365,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17366,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17368,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17369,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17370,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17371,17374,1,1
1,621,"Plaid Technologies Inc",0.90,2023-03-01,2023-03-01,0,17372,17374,1,1
1,77,"CapitalOne Credit",500.00,2023-02-27,2023-03-03,4,17244,17339,1,1
1,9,"Dunkin Donuts",25.00,2023-02-27,2023-03-03,4,17285,17362,1,1
1,77,"CapitalOne Credit",-500.00,2023-02-25,2023-03-02,5,17243,17338,1,1
1,77,"CapitalOne Credit",400.00,2023-02-24,2023-03-01,5,17272,17294,1,1
1,77,"CapitalOne Credit",-400.00,2023-02-23,2023-02-28,5,17271,17293,1,1
1,76,"Allied Building Products",9.74,2023-02-20,2023-02-24,4,16605,17297,1,1
1,9,"Dunkin Donuts",15.00,2023-02-18,2023-02-13,-5,16564,16569,1,1
1,9,"Dunkin Donuts",15.00,2023-02-13,2023-02-08,-5,16569,16574,1,1
1,9,"Dunkin Donuts",15.00,2023-02-13,2023-02-11,-2,16569,17032,1,1
1,77,"CapitalOne Credit",1000.00,2023-02-09,2023-02-13,4,16481,17266,1,1
1,9,"Dunkin Donuts",15.00,2023-02-08,2023-02-03,-5,16574,16577,1,1
1,9,"Dunkin Donuts",15.00,2023-02-08,2023-02-11,3,16574,17032,1,1
1,77,"CapitalOne Credit",400.00,2023-01-31,2023-02-02,2,16424,16448,1,1
1,77,"CapitalOne Credit",500.00,2023-01-27,2023-01-30,3,16354,16360,1,1
1,77,"CapitalOne Credit",600.00,2023-01-26,2023-01-30,4,16347,16358,1,1
1,77,"CapitalOne Credit",-500.00,2023-01-26,2023-01-27,1,16353,16359,1,1
1,77,"CapitalOne Credit",600.00,2023-01-25,2023-01-26,1,16322,16347,1,1
1,77,"CapitalOne Credit",-600.00,2023-01-25,2023-01-27,2,16346,16357,1,1
1,77,"CapitalOne Credit",600.00,2023-01-25,2023-01-30,5,16322,16358,1,1
1,77,"CapitalOne Credit",-600.00,2023-01-24,2023-01-25,1,16321,16346,1,1
1,77,"CapitalOne Credit",500.00,2023-01-24,2023-01-27,3,16316,16354,1,1
1,77,"CapitalOne Credit",-600.00,2023-01-24,2023-01-27,3,16321,16357,1,1
1,169,"Clark Haus",21.42,2023-01-23,2023-01-24,1,16338,16341,1,1
1,77,"CapitalOne Credit",-500.00,2023-01-23,2023-01-26,3,16315,16353,1,1
1,77,"CapitalOne Credit",-500.00,2023-01-23,2023-01-27,4,16315,16359,1,1
1,169,"Clark Haus",21.42,2023-01-21,2023-01-23,2,16336,16338,1,1
1,169,"Clark Haus",21.42,2023-01-21,2023-01-24,3,16336,16341,1,1
1,8,"Home Depot",-120.17,2023-01-18,2023-01-16,-2,16274,16293,1,0
1,97,"Illinois Tollway",1.90,2023-01-04,2023-01-04,0,16929,16931,1,1
1,97,"Illinois Tollway",1.90,2023-01-04,2023-01-04,0,16929,16932,1,1
1,97,"Illinois Tollway",1.90,2023-01-04,2023-01-04,0,16931,16932,1,1
1,9,"Dunkin Donuts",15.00,2022-12-22,2022-12-24,2,17037,17038,1,1
1,163,Groot,21.25,2022-12-20,2022-12-22,2,16146,16147,1,1
1,9,"Dunkin Donuts",15.00,2022-12-17,2022-12-17,0,17027,17028,1,1
1,9,"Dunkin Donuts",15.00,2022-12-17,2022-12-22,5,17027,17037,1,1
1,9,"Dunkin Donuts",15.00,2022-12-17,2022-12-22,5,17028,17037,1,1
1,8,"Home Depot",-391.26,2022-12-16,2022-12-16,0,16048,16049,0,0
1,9,"Dunkin Donuts",15.00,2022-12-15,2022-12-17,2,17026,17027,1,1
1,9,"Dunkin Donuts",15.00,2022-12-15,2022-12-17,2,17026,17028,1,1
1,77,"CapitalOne Credit",500.00,2022-12-15,2022-12-20,5,16051,17514,1,1
1,77,"CapitalOne Credit",-500.00,2022-12-14,2022-12-19,5,16050,17513,1,1
1,77,"CapitalOne Credit",500.00,2022-12-06,2022-12-08,2,15969,17512,1,1
1,77,"CapitalOne Credit",-500.00,2022-12-05,2022-12-07,2,15968,17511,1,1
1,9,"Dunkin Donuts",15.00,2022-12-03,2022-12-05,2,17044,17045,1,1
1,77,"CapitalOne Credit",700.00,2022-12-01,2022-12-02,1,15941,15943,1,1
1,77,"CapitalOne Credit",-700.00,2022-11-30,2022-12-01,1,15940,15942,1,1
1,163,Groot,37.40,2022-11-30,2022-11-30,0,15961,15962,0,1
1,77,"CapitalOne Credit",500.00,2022-11-28,2022-11-28,0,15888,15890,1,1
1,77,"CapitalOne Credit",-500.00,2022-11-25,2022-11-25,0,15887,15889,1,1
1,77,"CapitalOne Credit",300.00,2022-11-25,2022-11-22,-3,15880,17516,1,1
1,77,"CapitalOne Credit",300.00,2022-11-25,2022-11-28,3,15880,17518,1,1
1,77,"CapitalOne Credit",-300.00,2022-11-23,2022-11-21,-2,15879,17515,1,1
1,77,"CapitalOne Credit",-300.00,2022-11-23,2022-11-26,3,15879,17517,1,1
1,77,"CapitalOne Credit",-300.00,2022-11-21,2022-11-26,5,17515,17517,1,1
1,7,Lowe's,21.43,2022-11-17,2022-11-21,4,15807,15898,1,1
1,9,"Dunkin Donuts",6.86,2022-11-15,2022-11-17,2,16649,16650,1,1
1,61,"North West Electrical Supply",89.06,2022-11-14,2022-11-14,0,15743,15744,1,1
1,77,"CapitalOne Credit",500.00,2022-11-14,2022-11-16,2,15851,15857,1,1
1,77,"CapitalOne Credit",-500.00,2022-11-10,2022-11-15,5,15850,15856,1,1
1,9,"Dunkin Donuts",3.43,2022-11-03,2022-11-08,5,16687,16690,1,1
1,9,"Dunkin Donuts",15.00,2022-11-03,2022-11-03,0,17034,17036,1,1
1,77,"CapitalOne Credit",600.00,2022-10-31,2022-11-01,1,15839,15841,1,1
1,77,"CapitalOne Credit",-600.00,2022-10-31,2022-11-04,4,15840,15842,1,1
1,77,"CapitalOne Credit",-600.00,2022-10-29,2022-10-31,2,15838,15840,1,1
1,77,"CapitalOne Credit",600.00,2022-10-28,2022-10-31,3,15835,15839,1,1
1,77,"CapitalOne Credit",600.00,2022-10-28,2022-11-01,4,15835,15841,1,1
1,77,"CapitalOne Credit",-600.00,2022-10-27,2022-10-29,2,15834,15838,1,1
1,77,"CapitalOne Credit",-600.00,2022-10-27,2022-10-31,4,15834,15840,1,1
1,77,"CapitalOne Credit",500.00,2022-10-25,2022-10-25,0,15829,15831,1,1
1,77,"CapitalOne Credit",500.00,2022-10-25,2022-10-28,3,15829,15837,1,1
1,77,"CapitalOne Credit",500.00,2022-10-25,2022-10-28,3,15831,15837,1,1
1,8,"Home Depot",27.72,2022-10-24,2022-10-26,2,15601,15638,1,1
1,77,"CapitalOne Credit",500.00,2022-10-24,2022-10-25,1,15827,15829,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-24,2022-10-24,0,15828,15830,1,1
1,77,"CapitalOne Credit",500.00,2022-10-24,2022-10-25,1,15827,15831,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-24,2022-10-27,3,15828,15836,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-24,2022-10-27,3,15830,15836,1,1
1,77,"CapitalOne Credit",500.00,2022-10-24,2022-10-28,4,15827,15837,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-22,2022-10-24,2,15826,15828,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-22,2022-10-24,2,15826,15830,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-22,2022-10-27,5,15826,15836,1,1
1,9,"Dunkin Donuts",15.00,2022-10-20,2022-10-21,1,17047,17049,1,1
1,77,"CapitalOne Credit",400.00,2022-10-19,2022-10-20,1,15821,15823,1,1
1,9,"Dunkin Donuts",3.43,2022-10-19,2022-10-21,2,16698,16700,1,1
1,9,"Dunkin Donuts",15.00,2022-10-19,2022-10-20,1,17046,17047,1,1
1,9,"Dunkin Donuts",15.00,2022-10-19,2022-10-21,2,17046,17049,1,1
1,77,"CapitalOne Credit",400.00,2022-10-18,2022-10-19,1,15819,15821,1,1
1,77,"CapitalOne Credit",-400.00,2022-10-18,2022-10-19,1,15820,15822,1,1
1,77,"CapitalOne Credit",400.00,2022-10-18,2022-10-20,2,15819,15823,1,1
1,9,"Dunkin Donuts",3.43,2022-10-18,2022-10-19,1,16696,16698,1,1
1,9,"Dunkin Donuts",3.43,2022-10-18,2022-10-21,3,16696,16700,1,1
1,77,"CapitalOne Credit",-400.00,2022-10-17,2022-10-18,1,15818,15820,1,1
1,77,"CapitalOne Credit",-400.00,2022-10-17,2022-10-19,2,15818,15822,1,1
1,9,"Dunkin Donuts",3.43,2022-10-14,2022-10-18,4,16694,16696,1,1
1,9,"Dunkin Donuts",3.43,2022-10-14,2022-10-19,5,16694,16698,1,1
1,9,"Dunkin Donuts",15.00,2022-10-14,2022-10-19,5,17043,17046,1,1
1,77,"CapitalOne Credit",600.00,2022-10-13,2022-10-18,5,15815,15817,1,1
1,9,"Dunkin Donuts",3.43,2022-10-13,2022-10-14,1,16692,16694,1,1
1,9,"Dunkin Donuts",3.43,2022-10-13,2022-10-18,5,16692,16696,1,1
1,77,"CapitalOne Credit",-600.00,2022-10-12,2022-10-17,5,15814,15816,1,1
1,9,"Dunkin Donuts",3.43,2022-10-12,2022-10-13,1,16689,16692,1,1
1,9,"Dunkin Donuts",3.43,2022-10-12,2022-10-14,2,16689,16694,1,1
1,9,"Dunkin Donuts",3.43,2022-10-11,2022-10-12,1,16688,16689,1,1
1,9,"Dunkin Donuts",3.43,2022-10-11,2022-10-13,2,16688,16692,1,1
1,9,"Dunkin Donuts",3.43,2022-10-11,2022-10-14,3,16688,16694,1,1
1,9,"Dunkin Donuts",3.33,2022-10-08,2022-10-11,3,16712,16713,1,1
1,8,"Home Depot",76.15,2022-10-07,2022-10-07,0,15504,15533,1,0
1,9,"Dunkin Donuts",3.33,2022-10-06,2022-10-08,2,16711,16712,1,1
1,9,"Dunkin Donuts",3.33,2022-10-06,2022-10-11,5,16711,16713,1,1
1,599,"WEEDMAN FIVE STAR TURF",109.00,2022-10-06,2022-10-06,0,17115,17116,1,1
1,77,"CapitalOne Credit",500.00,2022-10-04,2022-10-06,2,15495,17519,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-03,2022-10-05,2,15481,15494,1,1
1,77,"CapitalOne Credit",500.00,2022-10-03,2022-10-04,1,15482,15495,1,1
1,77,"CapitalOne Credit",500.00,2022-10-03,2022-10-06,3,15482,17519,1,1
1,77,"CapitalOne Credit",600.00,2022-10-03,2022-10-06,3,15493,17521,1,1
1,77,"CapitalOne Credit",-500.00,2022-10-03,2022-09-28,-5,15481,17588,1,1
1,77,"CapitalOne Credit",-500.00,2022-09-30,2022-10-03,3,15452,15481,1,1
1,77,"CapitalOne Credit",-500.00,2022-09-30,2022-10-05,5,15452,15494,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-30,2022-10-05,5,15450,17520,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-30,2022-09-27,-3,15450,17533,1,1
1,77,"CapitalOne Credit",-500.00,2022-09-30,2022-09-28,-2,15452,17588,1,1
1,77,"CapitalOne Credit",500.00,2022-09-29,2022-10-03,4,15453,15482,1,1
1,77,"CapitalOne Credit",600.00,2022-09-29,2022-10-03,4,15451,15493,1,1
1,77,"CapitalOne Credit",500.00,2022-09-29,2022-10-04,5,15453,15495,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-28,2022-09-30,2,15443,15450,1,1
1,77,"CapitalOne Credit",600.00,2022-09-28,2022-09-29,1,15444,15451,1,1
1,77,"CapitalOne Credit",600.00,2022-09-28,2022-10-03,5,15444,15493,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-28,2022-09-27,-1,15443,17533,1,1
1,77,"CapitalOne Credit",500.00,2022-09-27,2022-09-29,2,15436,15453,1,1
1,77,"CapitalOne Credit",-500.00,2022-09-26,2022-09-30,4,15435,15452,1,1
1,77,"CapitalOne Credit",-400.00,2022-09-26,2022-09-23,-3,15433,17544,1,1
1,77,"CapitalOne Credit",400.00,2022-09-26,2022-09-26,0,15434,17545,1,1
1,77,"CapitalOne Credit",-500.00,2022-09-26,2022-09-28,2,15435,17588,1,1
1,77,"CapitalOne Credit",400.00,2022-09-22,2022-09-26,4,15374,15434,1,1
1,77,"CapitalOne Credit",400.00,2022-09-22,2022-09-26,4,15374,17545,1,1
1,77,"CapitalOne Credit",-400.00,2022-09-21,2022-09-26,5,15373,15433,1,1
1,77,"CapitalOne Credit",-400.00,2022-09-21,2022-09-23,2,15373,17544,1,1
1,9,"Dunkin Donuts",3.43,2022-09-20,2022-09-23,3,16691,16695,1,1
1,77,"CapitalOne Credit",600.00,2022-09-20,2022-09-21,1,15362,17522,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-20,2022-09-16,-4,15361,17532,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-19,2022-09-20,1,15359,15361,1,1
1,77,"CapitalOne Credit",600.00,2022-09-19,2022-09-20,1,15360,15362,1,1
1,77,"CapitalOne Credit",600.00,2022-09-19,2022-09-21,2,15360,17522,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-19,2022-09-16,-3,15359,17532,1,1
1,77,"CapitalOne Credit",600.00,2022-09-14,2022-09-19,5,15325,15360,1,1
1,77,"CapitalOne Credit",-600.00,2022-09-13,2022-09-16,3,15324,17532,1,1
1,77,"CapitalOne Credit",1200.00,2022-09-09,2022-09-12,3,15305,17551,1,1
1,77,"CapitalOne Credit",-1200.00,2022-09-08,2022-09-09,1,15304,17550,1,1
1,54,Amazon,0.99,2022-08-20,2022-08-22,2,15234,16537,1,1
1,77,"CapitalOne Credit",200.00,2022-08-19,2022-08-22,3,15237,17577,1,1
1,77,"CapitalOne Credit",-200.00,2022-08-18,2022-08-20,2,15236,17576,1,1
1,341,"Coach Lite Liquors",33.23,2022-08-16,2022-08-19,3,15218,17222,1,1
1,77,"CapitalOne Credit",600.00,2022-08-15,2022-08-16,1,17523,17531,1,1
1,77,"CapitalOne Credit",-600.00,2022-08-12,2022-08-10,-2,15189,17529,1,1
1,77,"CapitalOne Credit",-600.00,2022-08-12,2022-08-15,3,15189,17530,1,1
1,77,"CapitalOne Credit",600.00,2022-08-11,2022-08-15,4,15190,17523,1,1
1,77,"CapitalOne Credit",600.00,2022-08-11,2022-08-16,5,15190,17531,1,1
1,77,"CapitalOne Credit",600.00,2022-08-10,2022-08-11,1,15178,15190,1,1
1,10,Menards,48.93,2022-08-10,2022-08-10,0,15209,15210,1,1
1,77,"CapitalOne Credit",600.00,2022-08-10,2022-08-15,5,15178,17523,1,1
1,77,"CapitalOne Credit",-600.00,2022-08-10,2022-08-15,5,17529,17530,1,1
1,77,"CapitalOne Credit",-600.00,2022-08-09,2022-08-12,3,15177,15189,1,1
1,9,"Dunkin Donuts",8.64,2022-08-09,2022-08-11,2,16636,16637,1,1
1,77,"CapitalOne Credit",-600.00,2022-08-09,2022-08-10,1,15177,17529,1,1
1,9,"Dunkin Donuts",8.64,2022-08-05,2022-08-09,4,16635,16636,1,1
1,262,Shell,16.16,2022-07-27,2022-07-27,0,16844,16845,1,1
1,583,"United Airlines",438.20,2022-07-26,2022-07-26,0,16758,16759,1,1
1,9,"Dunkin Donuts",15.00,2022-07-25,2022-07-28,3,17025,17030,1,1
1,13,"Floor & Decor",33.48,2022-07-23,2022-07-25,2,15082,15099,1,1
1,24,JCLicht,60.69,2022-07-23,2022-07-25,2,15060,15118,1,1
1,13,"Floor & Decor",33.48,2022-07-22,2022-07-23,1,15078,15082,1,1
1,13,"Floor & Decor",33.48,2022-07-22,2022-07-25,3,15078,15099,1,1
1,97,"Illinois Tollway",25.00,2022-07-20,2022-07-22,2,15019,15047,1,1
1,77,"CapitalOne Credit",800.00,2022-07-19,2022-07-22,3,15037,17553,1,1
1,77,"CapitalOne Credit",-800.00,2022-07-18,2022-07-21,3,15036,17552,1,1
1,97,"Illinois Tollway",25.00,2022-07-15,2022-07-20,5,14986,15019,1,1
1,97,"Illinois Tollway",25.00,2022-07-13,2022-07-15,2,14971,14986,1,1
1,9,"Dunkin Donuts",15.00,2022-07-12,2022-07-11,-1,17040,17041,1,1
1,77,"CapitalOne Credit",-300.00,2022-07-12,2022-07-08,-4,14982,17556,1,1
1,77,"CapitalOne Credit",300.00,2022-07-11,2022-07-13,2,14983,17557,1,1
1,77,"CapitalOne Credit",300.00,2022-07-08,2022-07-11,3,14950,14983,1,1
1,77,"CapitalOne Credit",300.00,2022-07-08,2022-07-13,5,14950,17557,1,1
1,77,"CapitalOne Credit",-300.00,2022-07-07,2022-07-12,5,14949,14982,1,1
1,9,"Dunkin Donuts",15.00,2022-07-07,2022-07-12,5,17035,17040,1,1
1,9,"Dunkin Donuts",15.00,2022-07-07,2022-07-11,4,17035,17041,1,1
1,77,"CapitalOne Credit",-400.00,2022-07-07,2022-07-06,-1,14947,17540,1,1
1,77,"CapitalOne Credit",400.00,2022-07-07,2022-07-08,1,14948,17541,1,1
1,77,"CapitalOne Credit",-300.00,2022-07-07,2022-07-08,1,14949,17556,1,1
1,77,"CapitalOne Credit",400.00,2022-07-05,2022-07-07,2,14909,14948,1,1
1,77,"CapitalOne Credit",400.00,2022-07-05,2022-07-08,3,14909,17541,1,1
1,77,"CapitalOne Credit",-400.00,2022-07-02,2022-07-07,5,14908,14947,1,1
1,77,"CapitalOne Credit",-400.00,2022-07-02,2022-07-06,4,14908,17540,1,1
1,262,Shell,75.00,2022-06-29,2022-06-28,-1,16838,17259,1,1
1,262,Shell,16.16,2022-06-26,2022-06-30,4,14932,16839,1,1
1,163,Groot,21.25,2022-06-16,2022-06-20,4,14686,14732,1,1
1,163,Groot,21.25,2022-06-13,2022-06-16,3,14678,14686,1,1
1,277,Bp,15.77,2022-06-10,2022-06-11,1,14707,14710,1,1
1,9,"Dunkin Donuts",4.11,2022-06-09,2022-06-14,5,16678,16681,1,1
1,9,"Dunkin Donuts",15.00,2022-06-08,2022-06-11,3,17039,17042,1,1
1,54,Amazon,16.37,2022-05-31,2022-06-02,2,14617,14622,1,1
1,13,"Floor & Decor",-19.73,2022-05-25,2022-05-24,-1,14580,14586,1,1
1,262,Shell,16.16,2022-05-25,2022-05-30,5,16832,16833,1,1
1,262,Shell,100.00,2022-05-19,2022-05-23,4,14545,14587,1,1
1,13,"Floor & Decor",19.73,2022-05-19,2022-05-24,5,14546,14588,1,1
1,10,Menards,122.06,2022-05-02,2022-05-02,0,14460,14461,1,1
1,8,"Home Depot",41.78,2022-04-30,2022-05-01,1,14413,14456,1,1
1,13,"Floor & Decor",65.87,2022-04-29,2022-04-30,1,14420,14455,1,1
1,77,"CapitalOne Credit",1200.00,2022-04-28,2022-04-29,1,14403,17549,1,1
1,77,"CapitalOne Credit",-1200.00,2022-04-27,2022-04-28,1,14402,17548,1,1
1,77,"CapitalOne Credit",400.00,2022-04-26,2022-04-27,1,14389,17539,1,1
1,77,"CapitalOne Credit",-400.00,2022-04-25,2022-04-26,1,14388,17538,1,1
1,77,"CapitalOne Credit",300.00,2022-04-22,2022-04-26,4,14358,17555,1,1
1,77,"CapitalOne Credit",-300.00,2022-04-21,2022-04-25,4,14357,17554,1,1
1,77,"CapitalOne Credit",400.00,2022-04-18,2022-04-20,2,14320,17537,1,1
1,77,"CapitalOne Credit",-500.00,2022-04-18,2022-04-22,4,14321,17572,1,1
1,77,"CapitalOne Credit",-400.00,2022-04-15,2022-04-19,4,14319,17536,1,1
1,77,"CapitalOne Credit",300.00,2022-04-13,2022-04-15,2,14269,14282,1,1
1,77,"CapitalOne Credit",-300.00,2022-04-12,2022-04-14,2,14268,14281,1,1
1,567,"Fasteners Plus",65.52,2022-04-12,2022-04-12,0,14313,14314,0,1
1,77,"CapitalOne Credit",500.00,2022-04-08,2022-04-12,4,14238,14265,1,1
1,77,"CapitalOne Credit",450.00,2022-04-08,2022-04-11,3,14240,17575,1,1
1,77,"CapitalOne Credit",-500.00,2022-04-07,2022-04-11,4,14237,14264,1,1
1,77,"CapitalOne Credit",-450.00,2022-04-07,2022-04-08,1,14239,17574,1,1
1,77,"CapitalOne Credit",450.00,2022-04-06,2022-04-08,2,14220,14240,1,1
1,77,"CapitalOne Credit",450.00,2022-04-06,2022-04-11,5,14220,17575,1,1
1,77,"CapitalOne Credit",-450.00,2022-04-05,2022-04-07,2,14219,14239,1,1
1,77,"CapitalOne Credit",-400.00,2022-04-05,2022-04-01,-4,14208,17534,1,1
1,77,"CapitalOne Credit",-450.00,2022-04-05,2022-04-08,3,14219,17574,1,1
1,77,"CapitalOne Credit",-400.00,2022-04-04,2022-04-05,1,14200,14208,1,1
1,77,"CapitalOne Credit",400.00,2022-04-04,2022-04-04,0,14201,14209,1,1
1,77,"CapitalOne Credit",-400.00,2022-04-04,2022-04-01,-3,14200,17534,1,1
1,77,"CapitalOne Credit",400.00,2022-04-04,2022-04-05,1,14201,17535,1,1
1,77,"CapitalOne Credit",400.00,2022-04-04,2022-04-05,1,14209,17535,1,1
1,77,"CapitalOne Credit",400.00,2022-03-30,2022-04-04,5,14148,14201,1,1
1,77,"CapitalOne Credit",400.00,2022-03-30,2022-04-04,5,14148,14209,1,1
1,77,"CapitalOne Credit",300.00,2022-03-29,2022-03-31,2,14132,14156,1,1
1,77,"CapitalOne Credit",-400.00,2022-03-29,2022-04-01,3,14147,17534,1,1
1,77,"CapitalOne Credit",-300.00,2022-03-28,2022-03-30,2,14131,14155,1,1
1,77,"CapitalOne Credit",500.00,2022-03-28,2022-04-01,4,14139,17570,1,1
1,77,"CapitalOne Credit",-500.00,2022-03-26,2022-03-31,5,14138,17571,1,1
1,77,"CapitalOne Credit",500.00,2022-03-24,2022-03-28,4,14113,14139,1,1
1,77,"CapitalOne Credit",-500.00,2022-03-23,2022-03-26,3,14112,14138,1,1
1,8,"Home Depot",6.06,2022-03-16,2022-03-16,0,14052,14062,1,0
1,77,"CapitalOne Credit",500.00,2022-03-16,2022-03-18,2,14068,17569,1,1
1,77,"CapitalOne Credit",500.00,2022-03-10,2022-03-10,0,14024,14034,1,1
1,77,"CapitalOne Credit",-500.00,2022-03-09,2022-03-10,1,14023,14033,1,1
1,77,"CapitalOne Credit",500.00,2022-03-08,2022-03-10,2,14011,14024,1,1
1,77,"CapitalOne Credit",500.00,2022-03-08,2022-03-10,2,14011,14034,1,1
1,77,"CapitalOne Credit",-500.00,2022-03-07,2022-03-09,2,14010,14023,1,1
1,77,"CapitalOne Credit",-500.00,2022-03-07,2022-03-10,3,14010,14033,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-18,2022-02-16,-2,13877,17565,1,1
1,77,"CapitalOne Credit",600.00,2022-02-17,2022-02-22,5,13876,17526,1,1
1,77,"CapitalOne Credit",500.00,2022-02-17,2022-02-22,5,13878,17566,1,1
1,77,"CapitalOne Credit",-600.00,2022-02-16,2022-02-18,2,13852,13875,1,1
1,77,"CapitalOne Credit",600.00,2022-02-15,2022-02-15,0,13847,13853,0,1
1,77,"CapitalOne Credit",600.00,2022-02-15,2022-02-17,2,13847,13876,0,1
1,77,"CapitalOne Credit",600.00,2022-02-15,2022-02-17,2,13853,13876,1,1
1,77,"CapitalOne Credit",600.00,2022-02-15,2022-02-11,-4,13847,17525,0,1
